Date,Open,High,Low,Close,Volume,Amount
2020-07-01,267.0,269.0,263.5,263.5,1084926.0,285878001.0
2020-07-02,268.0,272.5,265.0,267.0,1503351.0,401394717.0
2020-07-03,270.5,270.5,265.0,265.0,900871.0,238730815.0
2020-07-06,269.0,282.0,268.0,277.0,3461917.0,958951009.0
2020-07-07,279.0,280.5,263.5,264.5,2653531.0,701858949.5
2020-07-08,265.5,277.5,264.5,268.0,1973653.0,528939004.0
2020-07-09,271.0,275.0,268.0,268.5,1088275.0,292201837.5
2020-07-10,270.5,271.5,257.5,260.0,1161101.0,301886260.0
2020-07-13,262.5,277.0,262.0,264.5,2200510.0,582034895.0
2020-07-14,264.5,271.0,262.0,262.5,1145127.0,300595837.5
2020-07-15,265.0,284.5,265.0,266.0,7632141.0,2030149506.0
2020-07-16,267.5,269.5,262.0,262.5,2538383.0,666325537.5
2020-07-17,264.5,269.5,258.0,259.0,1990200.0,515461800.0
2020-07-20,261.5,262.0,254.5,257.0,849096.0,218217672.0
2020-07-21,261.0,269.5,261.0,264.0,1599234.0,422197776.0
2020-07-22,264.5,266.5,260.0,261.5,923110.0,241393265.0
2020-07-23,263.0,263.5,257.0,260.0,688886.0,179110360.0
2020-07-24,261.5,261.5,255.5,256.0,653866.0,167389696.0
2020-07-27,260.0,260.0,254.5,254.5,486066.0,123703797.0
2020-07-28,257.5,262.0,250.0,250.0,867673.0,216918250.0
2020-07-29,251.0,258.5,250.0,258.5,1205817.0,311703694.5
2020-07-30,253.0,254.0,250.0,250.0,653172.0,163293000.0
2020-07-31,249.0,252.5,249.0,252.5,309350.0,78110875.0
2020-08-03,255.0,262.0,250.5,250.5,1626245.0,407374372.5
2020-08-04,253.5,253.5,246.0,249.0,577846.0,143883654.0
2020-08-05,249.5,251.5,246.5,248.0,796075.0,197426600.0
2020-08-06,251.0,251.0,246.0,246.5,668376.0,164754684.0
2020-08-07,248.0,258.5,248.0,250.5,1593130.0,399079065.0
2020-08-10,251.0,252.0,247.0,249.0,663239.0,165146511.0
2020-08-11,249.0,251.5,246.0,247.0,452038.0,111653386.0
2020-08-12,248.5,248.5,242.5,246.0,405106.0,99656076.0
2020-08-13,250.5,258.5,248.0,248.0,1804240.0,447451520.0
2020-08-14,248.0,249.5,242.5,248.5,591101.0,146888598.5
2020-08-17,249.0,271.0,249.0,269.0,4822178.0,1297165882.0
2020-08-18,266.5,267.0,258.0,261.5,1529613.0,399993799.5
2020-08-19,261.5,271.0,259.0,259.5,1882820.0,488591790.0
2020-08-20,259.5,259.5,237.5,244.0,2051284.0,500513296.0
2020-08-21,248.0,253.0,248.0,252.0,470400.0,118540800.0
2020-08-24,253.0,262.0,252.0,254.5,954928.0,243029176.0
2020-08-25,258.0,258.5,252.5,253.5,376290.0,95389515.0
2020-08-26,255.0,260.5,255.0,255.0,540213.0,137754315.0
2020-08-27,258.0,264.5,257.0,262.5,1071254.0,281204175.0
2020-08-28,261.5,261.5,252.5,254.0,1060322.0,269321788.0
2020-08-31,254.5,269.5,254.0,269.0,2014547.0,541913143.0
2020-09-01,265.0,275.0,260.5,264.0,1609390.0,424878960.0
2020-09-02,265.0,269.0,262.0,268.0,501464.0,134392352.0
2020-09-03,272.0,275.0,264.0,265.5,971076.0,257820678.0
2020-09-04,260.0,269.0,259.5,265.5,588072.0,156133116.0
2020-09-07,265.5,267.0,258.5,260.0,509015.0,132343900.0
2020-09-08,263.0,263.0,258.5,260.5,238703.0,62182131.5
2020-09-09,259.0,262.5,258.0,259.0,271127.0,70221893.0
2020-09-10,262.0,262.0,258.0,259.0,237127.0,61415893.0
2020-09-11,259.0,261.0,253.0,255.0,480293.0,122474715.0
2020-09-14,258.5,258.5,253.5,257.0,472100.0,121329700.0
2020-09-15,257.5,260.0,256.0,258.0,349229.0,90101082.0
2020-09-16,258.0,260.0,255.0,256.0,524154.0,134183424.0
2020-09-17,257.5,265.0,257.5,260.0,1116000.0,290160000.0
2020-09-18,262.5,263.5,258.5,258.5,304500.0,78713250.0
2020-09-21,262.0,262.5,258.5,259.5,292521.0,75909199.5
2020-09-22,259.5,268.0,258.0,258.5,1439371.0,372077403.5
2020-09-23,259.0,261.0,256.0,256.0,596542.0,152714752.0
2020-09-24,253.5,266.5,253.0,262.0,1547934.0,405558708.0
2020-09-25,262.0,264.0,255.5,257.5,612188.0,157638410.0
2020-09-28,260.0,260.0,256.5,258.5,162197.0,41927924.5
2020-09-29,260.5,264.0,257.5,257.5,376244.0,96882830.0
2020-09-30,259.0,259.0,256.0,258.0,170139.0,43895862.0
2020-10-05,259.5,260.5,255.0,257.0,220080.0,56560560.0
2020-10-06,257.5,260.0,257.5,259.0,151090.0,39132310.0
2020-10-07,259.0,259.0,255.0,258.5,154372.0,39905162.0
2020-10-08,260.5,260.5,257.0,259.5,126000.0,32697000.0
2020-10-12,260.5,264.5,257.0,260.0,431009.0,112062340.0
2020-10-13,261.5,269.0,259.0,259.0,1518272.0,393232448.0
2020-10-14,262.0,262.5,256.5,257.5,319150.0,82181125.0
2020-10-15,256.0,258.0,254.5,255.0,297425.0,75843375.0
2020-10-16,257.0,257.0,250.5,250.5,256565.0,64269532.5
2020-10-19,251.5,255.0,251.5,252.0,123202.0,31046904.0
2020-10-20,252.0,252.0,246.5,247.5,493590.0,122163525.0
2020-10-21,248.0,249.0,245.0,248.0,217462.0,53930576.0
2020-10-22,248.0,248.0,244.0,244.0,196700.0,47994800.0
2020-10-23,244.5,246.5,240.0,245.0,354205.0,86780225.0
2020-10-26,245.5,246.0,238.0,238.0,683551.0,162685138.0
2020-10-27,235.0,240.5,235.0,238.5,251566.0,59998491.0
2020-10-28,239.0,239.0,235.0,236.5,237518.0,56173007.0
2020-10-29,231.0,236.5,231.0,235.5,161110.0,37941405.0
2020-10-30,235.0,236.5,231.0,231.0,184001.0,42504231.0
2020-11-02,231.5,232.0,225.5,228.5,223291.0,51021993.5
2020-11-03,230.0,235.0,230.0,233.0,112163.0,26133979.0
2020-11-04,235.0,235.5,232.0,234.0,122114.0,28574676.0
2020-11-05,234.0,236.0,233.5,235.5,106027.0,24969358.5
2020-11-06,237.5,239.5,235.0,235.5,172881.0,40713475.5
2020-11-09,239.0,239.5,237.0,238.0,108088.0,25724944.0
2020-11-10,239.5,239.5,231.5,232.5,213380.0,49610850.0
2020-11-11,232.5,233.0,226.5,232.0,381404.0,88485728.0
2020-11-12,234.5,248.0,234.5,238.0,1536384.0,365659392.0
2020-11-13,238.0,240.0,235.0,237.5,241450.0,57344375.0
2020-11-16,241.0,241.0,237.0,238.5,237264.0,56587464.0
2020-11-17,241.0,241.5,238.0,238.0,145161.0,34548318.0
2020-11-18,239.0,241.0,239.0,239.5,152107.0,36429626.5
2020-11-19,239.5,240.5,237.0,238.5,154612.0,36874962.0
2020-11-20,238.5,239.5,235.5,236.5,160542.0,37968183.0
2020-11-23,237.5,242.0,237.5,238.5,305130.0,72773505.0
2020-11-24,242.0,242.0,238.0,238.5,115007.0,27429169.5
